Motif	Factor	Evidence	Curated
M00172_2.00	mnx1.L	PBM	N
M00172_2.00	msx1.S	PBM	N
M00172_2.00	dlx6.S	PBM	N
M00172_2.00	hoxb4.S	PBM	N
M00172_2.00	ventx2.2.L	PBM	N
M00172_2.00	AAA49749	PBM	N
M00172_2.00	AAA49755	PBM	N
M00172_2.00	gbx2.2.L	PBM	N
M00172_2.00	AAA49756	PBM	N
M00172_2.00	AAB19630	PBM	N
M00172_2.00	nkx1-2.L	PBM	N
M00172_2.00	dlx6.L	PBM	N
M00172_2.00	AAB25676	PBM	N
M00172_2.00	vsx1.L	PBM	N
M00172_2.00	emx2.L	PBM	N
M00172_2.00	en2.L	PBM	N
M00172_2.00	alx1.L	PBM	N
M00172_2.00	AAI55954	PBM	N
M00172_2.00	en2.S	PBM	N
M00172_2.00	msx2.L	PBM	N
M00172_2.00	rax2.S	PBM	N
M00172_2.00	AAR19766	PBM	N
M00172_2.00	CAA10305	PBM	N
M00172_2.00	rax.L	PBM	N
M00172_2.00	CAA10306	PBM	N
M00172_2.00	CAA34746	PBM	N
M00172_2.00	lhx3.L	PBM	N
M00172_2.00	phox2b.S	PBM	N
M00172_2.00	hoxc5.L	PBM	N
M00172_2.00	AAI46639	PBM	N
M00172_2.00	dlx2.L	PBM	N
M00172_2.00	AAG28338	PBM	N
M00172_2.00	dlx3.S	PBM	N
M00172_2.00	not.L	PBM	N
M00172_2.00	vax1.S	PBM	N
M00172_2.00	hoxa2.S	PBM	N
M00172_2.00	meox2.S	PBM	N
M00172_2.00	en1.L	PBM	N
M00172_2.00	hoxb5.S	PBM	N
M00172_2.00	hoxa1.S	PBM	N
M00172_2.00	vax2.S	PBM	N
M00172_2.00	emx1.2.S	PBM	N
M00172_2.00	hoxb7.L	PBM	N
M00172_2.00	ventx2.1.S	PBM	N
M00172_2.00	meox2.L	PBM	N
M00172_2.00	arx.S	PBM	N
M00172_2.00	rax.S	PBM	N
M00172_2.00	ventx2.1.L	PBM	N
M00172_2.00	hoxd4.L	PBM	N
M00175_2.00	irf8.L	PBM	N
M00176_2.00	irf6.S	PBM	N
M00176_2.00	irf6.2.L	PBM	N
M00177_2.00	irf6.S	PBM	N
M00177_2.00	irf6.2.L	PBM	N
M00178_2.00	srf.L	PBM	N
M00179_2.00	mybl1.L	PBM	N
M00179_2.00	myb.S	PBM	N
M00180_2.00	myb.S	PBM	N
M00180_2.00	mybl1.L	PBM	N
M00181_2.00	rarb.L	PBM	N
M00181_2.00	nr2f5.S	PBM	N
M00181_2.00	AAC38034	PBM	N
M00181_2.00	nr4a1.L	PBM	N
M00181_2.00	nr2c1.L	PBM	N
M00181_2.00	rara.L	PBM	N
M00181_2.00	nr5a1.L	PBM	N
M00181_2.00	thrb.L	PBM	N
M00181_2.00	nr2f2.L	PBM	N
M00181_2.00	rxrb.L	PBM	N
M00181_2.00	nr5a2.L	PBM	N
M00181_2.00	rxrb.S	PBM	N
M00181_2.00	AAH99024	PBM	N
M00181_2.00	ppara.L	PBM	N
M00181_2.00	CAC34402	PBM	N
M00181_2.00	nr4a1.S	PBM	N
M00181_2.00	pparg.L	PBM	N
M00181_2.00	nr2f1.L	PBM	N
M00181_2.00	AAH78057	PBM	N
M00181_2.00	nr2f6.L	PBM	N
M00181_2.00	hnf4b.S	PBM	N
M00181_2.00	ppara	PBM	N
M00181_2.00	ppard.S	PBM	N
M00181_2.00	nr6a1.S	PBM	N
M00181_2.00	nr5a2.S	PBM	N
M00181_2.00	rxrg.L	PBM	N
M00181_2.00	rarg.S	PBM	N
M00181_2.00	nr2c1.S	PBM	N
M00181_2.00	AAA49970	PBM	N
M00181_2.00	thra.L	PBM	N
M00181_2.00	AAA49654	PBM	N
M00181_2.00	thrb.S	PBM	N
M00182_2.00	rxrb.L	PBM	N
M00182_2.00	AAH99024	PBM	N
M00182_2.00	hnf4b.S	PBM	N
M00182_2.00	hnf4a.S	PBM	N
M00182_2.00	AAH78057	PBM	N
M00182_2.00	nr6a1.S	PBM	N
M00182_2.00	nr2f5.S	PBM	N
M00182_2.00	nr2f1.L	PBM	N
M00182_2.00	nr2f6.L	PBM	N
M00182_2.00	nr2e1.S	PBM	N
M00182_2.00	rxrg.L	PBM	N
M00182_2.00	nr2f2.L	PBM	N
M00182_2.00	rxrb.S	PBM	N
M00183_2.00	esrra.L	PBM	N
M00183_2.00	esr2.L	PBM	N
M00183_2.00	esr1.S	PBM	N
M00183_2.00	esr1.L	PBM	N
M00184_2.00	thrb.S	PBM	N
M00184_2.00	AAC38034	PBM	N
M00184_2.00	nr2c1.S	PBM	N
M00184_2.00	nr4a1.S	PBM	N
M00184_2.00	nr5a2.S	PBM	N
M00184_2.00	AAA49970	PBM	N
M00184_2.00	nr1h2.L	PBM	N
M00184_2.00	esr1.S	PBM	N
M00184_2.00	nr5a2.L	PBM	N
M00184_2.00	CAC34402	PBM	N
M00184_2.00	nr2f6.L	PBM	N
M00184_2.00	esr2.L	PBM	N
M00184_2.00	rxrb.L	PBM	N
M00184_2.00	hnf4a.S	PBM	N
M00184_2.00	rxrb.S	PBM	N
M00184_2.00	AAH99024	PBM	N
M00184_2.00	ppara.L	PBM	N
M00184_2.00	nr2c1.L	PBM	N
M00184_2.00	AAH78057	PBM	N
M00184_2.00	pparg.L	PBM	N
M00184_2.00	thra.L	PBM	N
M00184_2.00	nr5a1.L	PBM	N
M00184_2.00	esr1.L	PBM	N
M00184_2.00	ppara	PBM	N
M00184_2.00	rarb.L	PBM	N
M00184_2.00	hnf4b.S	PBM	N
M00184_2.00	nr4a1.L	PBM	N
M00184_2.00	rarg.S	PBM	N
M00184_2.00	AAA49654	PBM	N
M00184_2.00	rara.L	PBM	N
M00184_2.00	nr1h5.L	PBM	N
M00184_2.00	ppard.S	PBM	N
M00184_2.00	nr6a1.S	PBM	N
M00184_2.00	nr2f2.L	PBM	N
M00184_2.00	nr2f5.S	PBM	N
M00184_2.00	nr2f1.L	PBM	N
M00184_2.00	rxrg.L	PBM	N
M00184_2.00	thrb.L	PBM	N
M00185_2.00	pparg.L	PBM	N
M00185_2.00	nr2f1.L	PBM	N
M00185_2.00	nr1d1.L	PBM	N
M00185_2.00	esr1.S	PBM	N
M00185_2.00	CAC34402	PBM	N
M00185_2.00	nr4a1.S	PBM	N
M00185_2.00	esr2.L	PBM	N
M00185_2.00	esr1.L	PBM	N
M00185_2.00	rxrg.L	PBM	N
M00185_2.00	ppara	PBM	N
M00185_2.00	nr2f2.L	PBM	N
M00185_2.00	rxrb.L	PBM	N
M00185_2.00	nr5a1.L	PBM	N
M00185_2.00	nr4a1.L	PBM	N
M00185_2.00	rarg.S	PBM	N
M00185_2.00	rara.L	PBM	N
M00185_2.00	nr2f5.S	PBM	N
M00185_2.00	ppara.L	PBM	N
M00185_2.00	ppard.S	PBM	N
M00185_2.00	AAH78057	PBM	N
M00185_2.00	nr6a1.S	PBM	N
M00185_2.00	nr2c1.S	PBM	N
M00185_2.00	nr1h2.L	PBM	N
M00185_2.00	nr5a2.L	PBM	N
M00185_2.00	nr5a2.S	PBM	N
M00185_2.00	rarb.L	PBM	N
M00185_2.00	nr2f6.L	PBM	N
M00185_2.00	rxrb.S	PBM	N
M00185_2.00	AAH99024	PBM	N
M00185_2.00	nr2c1.L	PBM	N
M00185_2.00	nr1h5.L	PBM	N
M00186_2.00	rfx2.S	PBM	N
M00186_2.00	rfx6.L	PBM	N
M00187_2.00	rfx5.S	PBM	N
M00188_2.00	rfx2.S	PBM	N
M00188_2.00	rfx6.L	PBM	N
M00190_2.00	AAH84751	PBM	N
M00190_2.00	gmeb2.S	PBM	N
M00192_2.00	AAB39329	PBM	N
M00192_2.00	AAK02019	PBM	N
M00192_2.00	AAL86773	PBM	N
M00192_2.00	AAL86774	PBM	N
M00192_2.00	smad3.L	PBM	N
M00192_2.00	smad2.S	PBM	N
M00192_2.00	smad9.S	PBM	N
M00193_2.00	lef1.L	PBM	N
M00193_2.00	tcf7.S	PBM	N
M00193_2.00	tcf7l1.L	PBM	N
M00193_2.00	AAK58834	PBM	N
M00193_2.00	AAK58837	PBM	N
M00193_2.00	tcf7l1.S	PBM	N
M00193_2.00	tcf7l2.L	PBM	N
M00193_2.00	CAA67687	PBM	N
M00193_2.00	CAA67688	PBM	N
M00194_2.00	hbp1.S	PBM	N
M00194_2.00	hbp1.L	PBM	N
M00195_2.00	bbx.L	PBM	N
M00196_2.00	bbx.L	PBM	N
M00197_2.00	sox12.S	PBM	N
M00197_2.00	sox2.S	PBM	N
M00197_2.00	sox8.L	PBM	N
M00197_2.00	sox13.S	PBM	N
M00197_2.00	sox9.L	PBM	N
M00197_2.00	sox4.S	PBM	N
M00197_2.00	sox3.S	PBM	N
M00197_2.00	sox1.S	PBM	N
M00197_2.00	sox15.L	PBM	N
M00197_2.00	sox18.S	PBM	N
M00197_2.00	AAG17026	PBM	N
M00197_2.00	AAH89283	PBM	N
M00197_2.00	sox7.L	PBM	N
M00197_2.00	sox5.S	PBM	N
M00197_2.00	ABY90180	PBM	N
M00197_2.00	sox17b.1.S	PBM	N
M00197_2.00	sox4.L	PBM	N
M00197_2.00	sox17b.2.L	PBM	N
M00197_2.00	sox10.L	PBM	N
M00197_2.00	sox17a.L	PBM	N
M00197_2.00	BAE47507	PBM	N
M00197_2.00	sox11.L	PBM	N
M00197_2.00	sox9.S	PBM	N
M00197_2.00	sox11.S	PBM	N
M00197_2.00	sox14.S	PBM	N
M00197_2.00	sox17a.S	PBM	N
M00197_2.00	sox21.S	PBM	N
M00197_2.00	sox18.L	PBM	N
M00198_2.00	tcf7l1.S	PBM	N
M00198_2.00	lef1.L	PBM	N
M00198_2.00	CAA67688	PBM	N
M00198_2.00	tcf7l1.L	PBM	N
M00198_2.00	AAK58834	PBM	N
M00198_2.00	CAA67687	PBM	N
M00198_2.00	AAK58837	PBM	N
M00198_2.00	tcf7l2.L	PBM	N
M00198_2.00	tcf7.S	PBM	N
M00199_2.00	sox14.S	PBM	N
M00199_2.00	sox17a.S	PBM	N
M00199_2.00	sox1.S	PBM	N
M00199_2.00	sox11.L	PBM	N
M00199_2.00	sox9.L	PBM	N
M00199_2.00	sox13.S	PBM	N
M00199_2.00	sox8.L	PBM	N
M00199_2.00	AAH89283	PBM	N
M00199_2.00	sox4.L	PBM	N
M00199_2.00	AAG17026	PBM	N
M00199_2.00	sox4.S	PBM	N
M00199_2.00	sox18.L	PBM	N
M00199_2.00	sox17b.1.S	PBM	N
M00199_2.00	ABY90180	PBM	N
M00199_2.00	sox9.S	PBM	N
