Motif	Factor	Evidence	Curated
M00199_2.00	SOX13	PBM	N
M00199_2.00	ENSSSCG00000021364	PBM	N
M00199_2.00	SOX17	PBM	N
M00199_2.00	SOX4	PBM	N
M00199_2.00	SOX5	PBM	N
M00199_2.00	SOX3	PBM	N
M00199_2.00	ENSSSCG00000025728	PBM	N
M00199_2.00	ENSSSCG00000000115	PBM	N
M00199_2.00	ENSSSCG00000030418	PBM	N
M00199_2.00	SOX21	PBM	N
M00199_2.00	SOX11	PBM	N
M00199_2.00	ENSSSCG00000011771	PBM	N
M00199_2.00	ENSSSCG00000011656	PBM	N
M00199_2.00	SOX9	PBM	N
M00199_2.00	SOX30	PBM	N
M00199_2.00	ENSSSCG00000028946	PBM	N
M00199_2.00	SOX15	PBM	N
M00200_2.00	TCF7L2	PBM	N
M00200_2.00	TCF7	PBM	N
M00200_2.00	TCF7L1	PBM	N
M00200_2.00	LEF1	PBM	N
M00201_2.00	ENSSSCG00000025728	PBM	N
M00201_2.00	SOX3	PBM	N
M00201_2.00	SOX11	PBM	N
M00201_2.00	ENSSSCG00000028946	PBM	N
M00201_2.00	SOX4	PBM	N
M00201_2.00	ENSSSCG00000021364	PBM	N
M00201_2.00	ENSSSCG00000030418	PBM	N
M00201_2.00	SOX9	PBM	N
M00201_2.00	SOX13	PBM	N
M00201_2.00	SOX17	PBM	N
M00201_2.00	ENSSSCG00000027044	PBM	N
M00201_2.00	ENSSSCG00000011656	PBM	N
M00201_2.00	ENSSSCG00000000115	PBM	N
M00201_2.00	SOX30	PBM	N
M00201_2.00	SOX15	PBM	N
M00201_2.00	SOX21	PBM	N
M00201_2.00	SOX5	PBM	N
M00201_2.00	ENSSSCG00000011771	PBM	N
M00202_2.00	SOX30	PBM	N
M00202_2.00	SOX3	PBM	N
M00202_2.00	ENSSSCG00000021364	PBM	N
M00202_2.00	SOX5	PBM	N
M00202_2.00	SOX15	PBM	N
M00202_2.00	SOX4	PBM	N
M00202_2.00	SOX17	PBM	N
M00202_2.00	ENSSSCG00000011656	PBM	N
M00202_2.00	ENSSSCG00000000115	PBM	N
M00202_2.00	SOX13	PBM	N
M00202_2.00	ENSSSCG00000028946	PBM	N
M00202_2.00	SOX11	PBM	N
M00202_2.00	SOX9	PBM	N
M00202_2.00	ENSSSCG00000025728	PBM	N
M00202_2.00	ENSSSCG00000027044	PBM	N
M00202_2.00	ENSSSCG00000030418	PBM	N
M00202_2.00	ENSSSCG00000011771	PBM	N
M00202_2.00	SOX21	PBM	N
M00203_2.00	SOX5	PBM	N
M00203_2.00	SOX13	PBM	N
M00203_2.00	SOX3	PBM	N
M00203_2.00	ENSSSCG00000011771	PBM	N
M00203_2.00	ENSSSCG00000000115	PBM	N
M00203_2.00	ENSSSCG00000028946	PBM	N
M00203_2.00	ENSSSCG00000025728	PBM	N
M00203_2.00	SOX15	PBM	N
M00203_2.00	SOX11	PBM	N
M00203_2.00	SOX30	PBM	N
M00203_2.00	ENSSSCG00000030418	PBM	N
M00203_2.00	SOX4	PBM	N
M00203_2.00	SOX21	PBM	N
M00203_2.00	SOX9	PBM	N
M00203_2.00	ENSSSCG00000021364	PBM	N
M00203_2.00	ENSSSCG00000011656	PBM	N
M00203_2.00	ENSSSCG00000027044	PBM	N
M00203_2.00	SOX17	PBM	N
M00204_2.00	SOX11	PBM	N
M00204_2.00	ENSSSCG00000000115	PBM	N
M00204_2.00	SOX9	PBM	N
M00204_2.00	ENSSSCG00000021364	PBM	N
M00204_2.00	SOX13	PBM	N
M00204_2.00	SOX21	PBM	N
M00204_2.00	ENSSSCG00000025728	PBM	N
M00204_2.00	SOX15	PBM	N
M00204_2.00	ENSSSCG00000011771	PBM	N
M00204_2.00	ENSSSCG00000027044	PBM	N
M00204_2.00	SOX30	PBM	N
M00204_2.00	SOX4	PBM	N
M00204_2.00	ENSSSCG00000028946	PBM	N
M00204_2.00	SOX5	PBM	N
M00204_2.00	ENSSSCG00000030418	PBM	N
M00204_2.00	SOX17	PBM	N
M00204_2.00	ENSSSCG00000011656	PBM	N
M00204_2.00	SOX3	PBM	N
M00205_2.00	ENSSSCG00000025728	PBM	N
M00205_2.00	SOX5	PBM	N
M00205_2.00	SOX15	PBM	N
M00205_2.00	ENSSSCG00000021364	PBM	N
M00205_2.00	SOX12	PBM	N
M00205_2.00	ENSSSCG00000011771	PBM	N
M00205_2.00	SOX4	PBM	N
M00205_2.00	SOX3	PBM	N
M00205_2.00	ENSSSCG00000028946	PBM	N
M00205_2.00	SOX9	PBM	N
M00205_2.00	SOX17	PBM	N
M00205_2.00	ENSSSCG00000000115	PBM	N
M00205_2.00	SOX11	PBM	N
M00205_2.00	SOX13	PBM	N
M00205_2.00	SOX30	PBM	N
M00205_2.00	SOX21	PBM	N
M00205_2.00	ENSSSCG00000027044	PBM	N
M00205_2.00	ENSSSCG00000011656	PBM	N
