Motif	Factor	Evidence	Curated
M00204_2.00	sox7	PBM	N
M00204_2.00	sox18	PBM	N
M00204_2.00	XP_002942914	PBM	N
M00204_2.00	AAT72000	PBM	N
M00204_2.00	sox3	PBM	N
M00204_2.00	sox1	PBM	N
M00204_2.00	B1H349	PBM	N
M00204_2.00	AAY98914	PBM	N
M00204_2.00	sox5	PBM	N
M00204_2.00	sox2	PBM	N
M00204_2.00	AAT71996	PBM	N
M00204_2.00	sox12	PBM	N
M00205_2.00	sox2	PBM	N
M00205_2.00	AAT71997	PBM	N
M00205_2.00	sox7	PBM	N
M00205_2.00	XP_002942914	PBM	N
M00205_2.00	sox21	PBM	N
M00205_2.00	sox18	PBM	N
M00205_2.00	sox5	PBM	N
M00205_2.00	sox3	PBM	N
M00205_2.00	B1H349	PBM	N
M00205_2.00	sox4	PBM	N
M00205_2.00	AAY98914	PBM	N
M00205_2.00	sox14	PBM	N
M00205_2.00	sox13	PBM	N
M00205_2.00	AAT71998	PBM	N
M00205_2.00	sox11	PBM	N
M00205_2.00	AAT72000	PBM	N
M00205_2.00	sox1	PBM	N
M00205_2.00	sox10	PBM	N
M00205_2.00	sox6	PBM	N
M00205_2.00	AAT71996	PBM	N
M00205_2.00	sox8	PBM	N
M00205_2.00	sox17b.1	PBM	N
M00205_2.00	sox17a	PBM	N
M00205_2.00	sox17b.2	PBM	N
M00205_2.00	sox9	PBM	N
M00205_2.00	sox15	PBM	N
M00205_2.00	sox12	PBM	N
M00206_2.00	sox4	PBM	N
M00206_2.00	sox17a	PBM	N
M00206_2.00	AAT71997	PBM	N
M00206_2.00	sox13	PBM	N
M00206_2.00	AAT71996	PBM	N
M00206_2.00	sox2	PBM	N
M00206_2.00	sox3	PBM	N
M00206_2.00	sox9	PBM	N
M00206_2.00	sox10	PBM	N
M00206_2.00	sox17b.2	PBM	N
M00206_2.00	XP_002942914	PBM	N
M00206_2.00	sox17b.1	PBM	N
M00206_2.00	sox5	PBM	N
M00206_2.00	sox14	PBM	N
M00206_2.00	AAT72000	PBM	N
M00206_2.00	B1H349	PBM	N
M00206_2.00	sox6	PBM	N
M00206_2.00	sox11	PBM	N
