Motif	Factor	Evidence	Curated
M00202_2.00	ENSGALG00000016397	PBM	N
M00202_2.00	ENSGALG00000013204	PBM	N
M00202_2.00	SOX13	PBM	N
M00202_2.00	SOX10	PBM	N
M00202_2.00	SOX6	PBM	N
M00202_2.00	ENSGALG00000003723	PBM	N
M00202_2.00	ENSGALG00000026582	PBM	N
M00203_2.00	ENSGALG00000016397	PBM	N
M00203_2.00	ENSGALG00000028422	PBM	N
M00203_2.00	ENSGALG00000008848	PBM	N
M00203_2.00	SOX8	PBM	N
M00203_2.00	SOX13	PBM	N
M00203_2.00	ENSGALG00000026582	PBM	N
M00203_2.00	ENSGALG00000013204	PBM	N
M00203_2.00	ENSGALG00000003723	PBM	N
M00203_2.00	SOX6	PBM	N
M00203_2.00	SOX10	PBM	N
M00203_2.00	SOX9	PBM	N
M00204_2.00	SOX8	PBM	N
M00204_2.00	SOX13	PBM	N
M00204_2.00	ENSGALG00000016397	PBM	N
M00204_2.00	ENSGALG00000026582	PBM	N
M00204_2.00	ENSGALG00000013204	PBM	N
M00204_2.00	SOX9	PBM	N
M00204_2.00	ENSGALG00000003723	PBM	N
M00204_2.00	ENSGALG00000028422	PBM	N
M00204_2.00	ENSGALG00000008848	PBM	N
M00204_2.00	SOX10	PBM	N
M00204_2.00	SOX6	PBM	N
M00205_2.00	ENSGALG00000013204	PBM	N
M00205_2.00	SOX13	PBM	N
M00205_2.00	ENSGALG00000016397	PBM	N
M00205_2.00	ENSGALG00000008848	PBM	N
M00205_2.00	ENSGALG00000026582	PBM	N
M00205_2.00	SOX6	PBM	N
M00205_2.00	SOX10	PBM	N
M00205_2.00	SOX9	PBM	N
M00205_2.00	ENSGALG00000028422	PBM	N
M00205_2.00	ENSGALG00000003723	PBM	N
M00205_2.00	SOX8	PBM	N
M00206_2.00	ENSGALG00000008848	PBM	N
M00206_2.00	SOX13	PBM	N
M00206_2.00	ENSGALG00000013204	PBM	N
M00206_2.00	SOX10	PBM	N
M00206_2.00	ENSGALG00000028422	PBM	N
M00206_2.00	SOX8	PBM	N
M00206_2.00	ENSGALG00000016397	PBM	N
M00206_2.00	SOX6	PBM	N
M00206_2.00	ENSGALG00000026582	PBM	N
M00206_2.00	SOX9	PBM	N
M00206_2.00	ENSGALG00000003723	PBM	N
M00207_2.00	TCF7L2	PBM	N
M00207_2.00	ENSGALG00000026476	PBM	N
M00207_2.00	ENSGALG00000010529	PBM	N
M00207_2.00	TCF7	PBM	N
M00208_2.00	ENSGALG00000026582	PBM	N
M00208_2.00	SOX6	PBM	N
M00208_2.00	SOX9	PBM	N
M00208_2.00	SOX8	PBM	N
M00208_2.00	ENSGALG00000008848	PBM	N
M00208_2.00	SOX13	PBM	N
