Motif	Factor	Evidence	Curated
M00267_2.00	GA17327	PBM	N
M00267_2.00	GA15116	PBM	N
M00267_2.00	GA14690	PBM	N
M00267_2.00	ap	PBM	N
M00267_2.00	GA23649	PBM	N
M00267_2.00	GA16684	PBM	N
M00267_2.00	GA15560	PBM	N
M00267_2.00	GA20934	PBM	N
M00267_2.00	GA18771	PBM	N
M00267_2.00	GA22961	PBM	N
M00267_2.00	GA16115	PBM	N
M00267_2.00	unpg	PBM	N
M00267_2.00	GA15009	PBM	N
M00267_2.00	GA10340	PBM	N
M00267_2.00	GA22090	PBM	N
M00267_2.00	zen	PBM	N
M00267_2.00	GA10035	PBM	N
M00267_2.00	GA13956	PBM	N
M00267_2.00	GA30153	PBM	N
M00267_2.00	GA15474	PBM	N
M00268_2.00	GA23014	PBM	N
M00268_2.00	GA14690	PBM	N
M00268_2.00	ap	PBM	N
M00268_2.00	GA19529	PBM	N
M00268_2.00	GA22090	PBM	N
M00268_2.00	en	PBM	N
M00268_2.00	GA10822	PBM	N
M00268_2.00	GA17570	PBM	N
M00268_2.00	eve	PBM	N
M00268_2.00	GA15009	PBM	N
M00268_2.00	GA10035	PBM	N
M00268_2.00	pb	PBM	N
M00268_2.00	GA17785	PBM	N
M00268_2.00	GA10520	PBM	N
M00268_2.00	GA16115	PBM	N
M00268_2.00	GA10505	PBM	N
M00268_2.00	GA22961	PBM	N
M00268_2.00	GA15474	PBM	N
M00268_2.00	GA28280	PBM	N
M00268_2.00	GA15116	PBM	N
M00268_2.00	GA18112	PBM	N
M00268_2.00	GA13956	PBM	N
M00268_2.00	GA19692	PBM	N
M00268_2.00	GA10433	PBM	N
M00268_2.00	GA28287	PBM	N
M00268_2.00	GA19675	PBM	N
M00268_2.00	GA18771	PBM	N
M00268_2.00	unpg	PBM	N
M00268_2.00	GA17327	PBM	N
M00268_2.00	GA10023	PBM	N
M00268_2.00	GA10943	PBM	N
M00268_2.00	GA19667	PBM	N
M00268_2.00	GA16684	PBM	N
M00268_2.00	GA30521	PBM	N
M00268_2.00	GA20934	PBM	N
M00268_2.00	GA19478	PBM	N
M00268_2.00	GA10896	PBM	N
M00269_2.00	GA17785	PBM	N
M00269_2.00	GA10505	PBM	N
M00269_2.00	GA10441	PBM	N
M00269_2.00	en	PBM	N
M00269_2.00	GA18112	PBM	N
M00269_2.00	ap	PBM	N
M00269_2.00	GA23649	PBM	N
M00269_2.00	GA10433	PBM	N
M00269_2.00	pb	PBM	N
M00269_2.00	GA10340	PBM	N
M00269_2.00	GA18771	PBM	N
M00269_2.00	GA19478	PBM	N
M00269_2.00	GA10035	PBM	N
M00269_2.00	GA17327	PBM	N
M00269_2.00	GA10023	PBM	N
M00269_2.00	eve	PBM	N
M00269_2.00	GA13956	PBM	N
M00269_2.00	GA16684	PBM	N
M00269_2.00	unpg	PBM	N
M00269_2.00	GA28287	PBM	N
M00269_2.00	GA20934	PBM	N
M00269_2.00	GA14690	PBM	N
M00269_2.00	GA16115	PBM	N
M00269_2.00	GA19675	PBM	N
M00269_2.00	GA15009	PBM	N
M00269_2.00	GA22961	PBM	N
M00269_2.00	GA30153	PBM	N
M00269_2.00	GA15116	PBM	N
M00269_2.00	zen	PBM	N
M00269_2.00	GA15560	PBM	N
M00269_2.00	GA15474	PBM	N
M00269_2.00	GA30521	PBM	N
M00269_2.00	GA22090	PBM	N
M00269_2.00	GA10943	PBM	N
M00269_2.00	GA19692	PBM	N
M00269_2.00	GA17570	PBM	N
M00269_2.00	GA23014	PBM	N
M00269_2.00	GA28280	PBM	N
M00269_2.00	GA10520	PBM	N
M00269_2.00	GA10822	PBM	N
M00269_2.00	GA19529	PBM	N
M00269_2.00	GA19667	PBM	N
M00269_2.00	GA10896	PBM	N
M00270_2.00	GA25945	PBM	N
M00270_2.00	GA15485	PBM	N
M00270_2.00	GA13007	PBM	N
M00271_2.00	GA15485	PBM	N
M00271_2.00	GA13007	PBM	N
M00271_2.00	GA25945	PBM	N
M00272_2.00	GA13007	PBM	N
M00272_2.00	GA25945	PBM	N
M00272_2.00	GA15485	PBM	N
M00273_2.00	GA15485	PBM	N
M00273_2.00	GA13007	PBM	N
M00273_2.00	GA25945	PBM	N
M00274_2.00	GA15485	PBM	N
M00274_2.00	GA13007	PBM	N
M00274_2.00	GA25945	PBM	N
M00275_2.00	GA25945	PBM	N
M00275_2.00	GA15485	PBM	N
M00275_2.00	GA13007	PBM	N
M00276_2.00	exd	PBM	N
M00277_2.00	exd	PBM	N
M00278_2.00	GA19675	PBM	N
M00278_2.00	eve	PBM	N
M00278_2.00	GA23649	PBM	N
M00278_2.00	GA30521	PBM	N
M00278_2.00	GA19692	PBM	N
M00278_2.00	ap	PBM	N
M00278_2.00	en	PBM	N
M00278_2.00	GA20934	PBM	N
M00278_2.00	GA19529	PBM	N
M00278_2.00	GA30153	PBM	N
M00278_2.00	GA19667	PBM	N
M00278_2.00	GA22090	PBM	N
M00278_2.00	zen	PBM	N
M00278_2.00	GA19478	PBM	N
M00278_2.00	GA10433	PBM	N
M00278_2.00	GA16684	PBM	N
M00278_2.00	GA23014	PBM	N
M00278_2.00	GA17570	PBM	N
M00278_2.00	GA10822	PBM	N
M00278_2.00	GA10505	PBM	N
M00278_2.00	GA10896	PBM	N
M00278_2.00	GA10023	PBM	N
M00278_2.00	GA17785	PBM	N
M00278_2.00	GA17327	PBM	N
M00278_2.00	GA13956	PBM	N
M00278_2.00	GA10441	PBM	N
M00278_2.00	pb	PBM	N
M00278_2.00	unpg	PBM	N
