Motif	Factor	Evidence	Curated
M00266_2.00	GE25832	PBM	N
M00266_2.00	GE20130	PBM	N
M00266_2.00	GE13516	PBM	N
M00266_2.00	GE17381	PBM	N
M00266_2.00	GE26304	PBM	N
M00267_2.00	GE17432	PBM	N
M00267_2.00	GE12148	PBM	N
M00267_2.00	GE17019	PBM	N
M00267_2.00	GE24972	PBM	N
M00267_2.00	GE25524	PBM	N
M00267_2.00	GE13763	PBM	N
M00267_2.00	GE16946	PBM	N
M00267_2.00	GE24407	PBM	N
M00267_2.00	GE12367	PBM	N
M00267_2.00	GE17435	PBM	N
M00267_2.00	GE12672	PBM	N
M00267_2.00	GE16810	PBM	N
M00267_2.00	GE21647	PBM	N
M00267_2.00	GE17683	PBM	N
M00267_2.00	GE17381	PBM	N
M00267_2.00	GE16412	PBM	N
M00267_2.00	GE25830	PBM	N
M00267_2.00	GE21898	PBM	N
M00267_2.00	GE20130	PBM	N
M00267_2.00	GE19264	PBM	N
M00267_2.00	GE10608	PBM	N
M00267_2.00	eve	PBM	N
M00267_2.00	GE11517	PBM	N
M00267_2.00	GE21383	PBM	N
M00267_2.00	GE16769	PBM	N
M00267_2.00	GE19443	PBM	N
M00267_2.00	GE25834	PBM	N
M00267_2.00	GE23858	PBM	N
M00267_2.00	GE19990	PBM	N
M00267_2.00	GE13516	PBM	N
M00267_2.00	GE12629	PBM	N
M00267_2.00	GE25832	PBM	N
M00267_2.00	GE11607	PBM	N
M00267_2.00	GE26064	PBM	N
M00267_2.00	GE25529	PBM	N
M00267_2.00	GE26304	PBM	N
M00267_2.00	GE13762	PBM	N
M00267_2.00	GE24022	PBM	N
M00268_2.00	GE17435	PBM	N
M00268_2.00	GE10608	PBM	N
M00268_2.00	GE16946	PBM	N
M00268_2.00	GE13516	PBM	N
M00268_2.00	GE25529	PBM	N
M00268_2.00	GE21647	PBM	N
M00268_2.00	eve	PBM	N
M00268_2.00	GE20130	PBM	N
M00268_2.00	GE14447	PBM	N
M00268_2.00	GE23858	PBM	N
M00268_2.00	GE24975	PBM	N
M00268_2.00	GE19443	PBM	N
M00268_2.00	GE24972	PBM	N
M00268_2.00	GE26064	PBM	N
M00268_2.00	GE13762	PBM	N
M00268_2.00	GE25834	PBM	N
M00268_2.00	GE12367	PBM	N
M00268_2.00	GE12629	PBM	N
M00268_2.00	GE24976	PBM	N
M00268_2.00	GE24022	PBM	N
M00268_2.00	GE16810	PBM	N
M00268_2.00	GE16769	PBM	N
M00268_2.00	GE17664	PBM	N
M00268_2.00	GE21383	PBM	N
M00268_2.00	GE11517	PBM	N
M00268_2.00	GE17381	PBM	N
M00268_2.00	GE17661	PBM	N
M00268_2.00	GE19264	PBM	N
M00268_2.00	GE17683	PBM	N
M00268_2.00	GE11607	PBM	N
M00268_2.00	GE12672	PBM	N
M00268_2.00	GE21898	PBM	N
M00268_2.00	GE17432	PBM	N
M00268_2.00	GE12148	PBM	N
M00268_2.00	GE17019	PBM	N
M00268_2.00	GE24977	PBM	N
M00268_2.00	GE25524	PBM	N
M00268_2.00	GE16412	PBM	N
M00268_2.00	GE13763	PBM	N
M00269_2.00	GE24022	PBM	N
M00269_2.00	GE13762	PBM	N
M00269_2.00	GE12629	PBM	N
M00269_2.00	GE12696	PBM	N
M00269_2.00	GE24407	PBM	N
M00269_2.00	GE13516	PBM	N
M00269_2.00	GE12672	PBM	N
M00269_2.00	GE17432	PBM	N
M00269_2.00	GE17019	PBM	N
M00269_2.00	GE21898	PBM	N
M00269_2.00	GE23858	PBM	N
M00269_2.00	GE17381	PBM	N
M00269_2.00	GE16810	PBM	N
M00269_2.00	GE24972	PBM	N
M00269_2.00	GE17683	PBM	N
M00269_2.00	GE16769	PBM	N
M00269_2.00	GE21647	PBM	N
M00269_2.00	GE19264	PBM	N
M00269_2.00	GE16412	PBM	N
M00269_2.00	GE20130	PBM	N
M00269_2.00	GE25830	PBM	N
M00269_2.00	GE11607	PBM	N
M00269_2.00	GE26304	PBM	N
M00269_2.00	GE10608	PBM	N
M00269_2.00	GE25834	PBM	N
M00269_2.00	eve	PBM	N
M00269_2.00	GE14447	PBM	N
M00269_2.00	GE19990	PBM	N
M00269_2.00	GE19443	PBM	N
M00269_2.00	GE26064	PBM	N
M00269_2.00	GE25832	PBM	N
M00269_2.00	GE25529	PBM	N
M00269_2.00	GE11517	PBM	N
M00269_2.00	GE13763	PBM	N
M00269_2.00	GE25524	PBM	N
M00269_2.00	GE24975	PBM	N
M00269_2.00	GE17664	PBM	N
M00269_2.00	GE17661	PBM	N
M00269_2.00	GE12367	PBM	N
M00269_2.00	GE17435	PBM	N
M00269_2.00	GE16946	PBM	N
M00269_2.00	GE24976	PBM	N
M00269_2.00	GE24977	PBM	N
M00269_2.00	GE12148	PBM	N
M00269_2.00	GE21383	PBM	N
M00270_2.00	GE15985	PBM	N
M00270_2.00	GE17437	PBM	N
M00270_2.00	GE10911	PBM	N
M00271_2.00	GE15985	PBM	N
M00271_2.00	GE10911	PBM	N
M00271_2.00	GE17437	PBM	N
M00272_2.00	GE17437	PBM	N
M00272_2.00	GE15985	PBM	N
M00272_2.00	GE10911	PBM	N
M00273_2.00	GE10911	PBM	N
M00273_2.00	GE17437	PBM	N
M00273_2.00	GE15985	PBM	N
M00274_2.00	GE10911	PBM	N
M00274_2.00	GE17437	PBM	N
M00274_2.00	GE15985	PBM	N
M00275_2.00	GE10911	PBM	N
M00275_2.00	GE17437	PBM	N
M00275_2.00	GE15985	PBM	N
M00276_2.00	GE17244	PBM	N
M00277_2.00	GE17244	PBM	N
M00278_2.00	GE17019	PBM	N
M00278_2.00	GE13763	PBM	N
M00278_2.00	GE24407	PBM	N
M00278_2.00	GE11607	PBM	N
