Motif	Factor	Evidence	Curated
M01065_2.00	HAT14	PBM	N
M01065_2.00	HAT4	PBM	N
M01065_2.00	HAT9	PBM	N
M01066_2.00	LBD20	PBM	N
M01066_2.00	LBD30	PBM	Y
M01066_2.00	LBD29	PBM	N
M01067_2.00	LBD29	PBM	N
M01067_2.00	LBD30	PBM	Y
M01067_2.00	LBD20	PBM	N
M01068_2.00	HRS1	PBM	Y
M01068_2.00	HHO1	PBM	N
M01069_2.00	RVE2	PBM	N
M01069_2.00	RVE7	PBM	Y
M01070_2.00	TRB1	PBM	Y
M01070_2.00	AT1G17520	PBM	N
M01070_2.00	TRB3	PBM	N
M01071_2.00	MYB109	PBM	N
M01071_2.00	AtMYB70	PBM	Y
M01071_2.00	MYB25	PBM	N
M01072_2.00	MYB57	PBM	Y
M01072_2.00	MYB21	PBM	N
M01073_2.00	AtMYB50	PBM	N
M01073_2.00	MYB86	PBM	N
M01073_2.00	MYB26	PBM	N
M01073_2.00	AtMYB103	PBM	N
M01073_2.00	MYB83	PBM	Y
M01074_2.00	RVE8	PBM	Y
M01074_2.00	RVE2	PBM	N
M01074_2.00	AT1G01520	PBM	N
M01075_2.00	AT3G11280	PBM	Y
M01076_2.00	ATMYB65	PBM	Y
M01076_2.00	ATMYB120	PBM	N
M01076_2.00	MYB97	PBM	N
M01077_2.00	APL	PBM	N
M01077_2.00	PHL12	PBM	Y
M01078_2.00	AT1G70000	PBM	N
M01078_2.00	AT3G16350	PBM	Y
M01079_2.00	AT1G01520	PBM	N
M01079_2.00	RVE5	PBM	Y
M01079_2.00	RVE2	PBM	N
M01080_2.00	AT4G09450	PBM	Y
M01081_2.00	RVE6	PBM	Y
M01081_2.00	AT1G01520	PBM	N
M01081_2.00	RVE2	PBM	N
M01082_2.00	MYB25	PBM	N
M01082_2.00	MYB44	PBM	Y
M01082_2.00	MYB109	PBM	N
M01083_2.00	AT1G17520	PBM	N
M01083_2.00	TRB3	PBM	N
M01083_2.00	TRB2	PBM	Y
M01084_2.00	SPL10	PBM	Y
M01085_2.00	AT1G61730	PBM	N
M01085_2.00	AT4G00390	PBM	Y
M01086_2.00	TCP9	PBM	Y
M01086_2.00	TCP6	PBM	N
M01087_2.00	TCX8	PBM	N
M01087_2.00	CLF	PBM	N
M01087_2.00	EZA1	PBM	N
M01087_2.00	TCX3	PBM	Y
M01088_2.00	AT2G42040	PBM	Y
M01089_2.00	WRKY39	PBM	N
M01089_2.00	WRKY56	PBM	N
M01089_2.00	WRKY58	PBM	N
M01089_2.00	WRKY23	PBM	Y
M01089_2.00	WRKY68	PBM	N
M01089_2.00	WRKY69	PBM	N
M01089_2.00	WRKY35	PBM	N
M01089_2.00	WRKY49	PBM	N
M01089_2.00	WRKY13	PBM	N
M01089_2.00	WRKY74	PBM	N
M01089_2.00	WRKY16	PBM	N
M01090_2.00	WRKY58	PBM	N
M01090_2.00	WRKY41	PBM	N
M01090_2.00	RRS1	PBM	N
M01090_2.00	WRKY53	PBM	Y
M01090_2.00	WRKY54	PBM	N
M01092_2.00	ERF019	PBM	Y
M01092_2.00	ERF020	PBM	N
M01093_2.00	ERF119	PBM	Y
M01094_2.00	DREB3	PBM	N
M01094_2.00	ERF042	PBM	N
M01094_2.00	TINY	PBM	Y
M01095_2.00	ERF114	PBM	N
M01095_2.00	CRF6	PBM	N
M01095_2.00	CRF5	PBM	N
M01095_2.00	ERF071	PBM	N
M01095_2.00	ERF107	PBM	N
M01095_2.00	CRF1	PBM	N
M01097_2.00	AT2G40350	PBM	N
M01099_2.00	ERF12	PBM	N
M01100_2.00	ERF117	PBM	N
M01100_2.00	ESR2	PBM	N
M01100_2.00	ESR1	PBM	N
M01100_2.00	CRF1	PBM	N
M01100_2.00	ERF12	PBM	N
M01103_2.00	AT1G19485	PBM	N
M01103_2.00	AT4G21895	PBM	N
M01103_2.00	AT1G48610	PBM	N
M01103_2.00	AHL9	PBM	N
M01103_2.00	AHL6	PBM	N
M01104_2.00	AHL6	PBM	N
M01104_2.00	AT1G48610	PBM	N
M01104_2.00	AHL9	PBM	N
M01104_2.00	AT4G21895	PBM	N
M01104_2.00	AT1G19485	PBM	N
M01105_2.00	AT1G48610	PBM	N
M01105_2.00	AT1G19485	PBM	N
M01105_2.00	AHL9	PBM	N
M01105_2.00	AHL6	PBM	N
M01105_2.00	AT4G21895	PBM	N
M01106_2.00	AT1G48610	PBM	N
M01106_2.00	AT4G21895	PBM	N
M01106_2.00	AHL6	PBM	N
M01106_2.00	AHL9	PBM	N
M01106_2.00	AT1G19485	PBM	N
M01107_2.00	AHL9	PBM	N
M01107_2.00	AHL6	PBM	N
M01107_2.00	AT1G48610	PBM	N
M01107_2.00	AT1G19485	PBM	N
M01107_2.00	AT4G21895	PBM	N
M01108_2.00	AHL6	PBM	N
M01108_2.00	AT1G48610	PBM	N
M01108_2.00	AT4G21895	PBM	N
M01108_2.00	AT1G19485	PBM	N
M01108_2.00	AHL9	PBM	N
M01119_2.00	GL3	PBM	N
M01120_2.00	BHLH66	PBM	N
M01120_2.00	BHLH82	PBM	N
M01120_2.00	ALC	PBM	N
M01120_2.00	PIL1	PBM	N
M01121_2.00	BHLH76	PBM	N
M01121_2.00	BHLH79	PBM	N
M01121_2.00	BHLH63	PBM	N
M01121_2.00	BHLH137	PBM	N
M01121_2.00	BHLH62	PBM	N
M01121_2.00	BHLH60	PBM	N
M01121_2.00	BHLH48	PBM	N
M01122_2.00	BHLH63	PBM	N
M01122_2.00	BHLH79	PBM	N
M01122_2.00	BHLH137	PBM	N
M01122_2.00	BHLH76	PBM	N
M01122_2.00	BHLH62	PBM	N
M01122_2.00	BHLH60	PBM	N
M01122_2.00	BHLH75	PBM	N
M01122_2.00	BHLH48	PBM	N
M01123_2.00	BHLH32	PBM	N
M01123_2.00	BHLH30	PBM	N
M01124_2.00	TT8	PBM	N
M01124_2.00	AIB	PBM	N
M01125_2.00	AT5G56960	PBM	N
M01126_2.00	BHLH121	PBM	N
M01127_2.00	BHLH25	PBM	N
M01127_2.00	BHLH3	PBM	N
M01127_2.00	AIB	PBM	N
M01132_2.00	HYH	PBM	Y
M01133_2.00	ATBZIP27	PBM	N
M01133_2.00	EEL	PBM	N
M01133_2.00	DPBF3	PBM	Y
M01133_2.00	FD	PBM	N
M01134_2.00	TGA1	PBM	Y
M01154_2.00	BZIP25	PBM	N
M01159_2.00	AT4G38900	PBM	N
M01161_2.00	EEL	PBM	N
M01161_2.00	DPBF2	PBM	N
M01162_2.00	FD	PBM	N
M01167_2.00	ZAT1	PBM	Y
M01167_2.00	AT2G28710	PBM	N
M01168_2.00	AZF3	PBM	N
M01168_2.00	AT2G28710	PBM	N
M01168_2.00	ZAT4	PBM	Y
M01212_2.00	CDF1	PBM	N
M01212_2.00	DOF4.4	PBM	N
M01212_2.00	OBP2	PBM	N
M01212_2.00	DOF2.1	PBM	N
M01212_2.00	AT1G26790	PBM	N
M01212_2.00	AT1G28310	PBM	N
M01212_2.00	DOF2.5	PBM	Y
M01212_2.00	DAG1	PBM	N
M01212_2.00	DOF4.1	PBM	N
M01212_2.00	DOF4.6	PBM	N
M01212_2.00	CDF4	PBM	N
M01212_2.00	DOF1.2	PBM	N
M01213_2.00	DAG1	PBM	N
M01213_2.00	CDF1	PBM	N
M01213_2.00	DOF2.1	PBM	N
M01213_2.00	CDF4	PBM	N
M01213_2.00	DOF4.4	PBM	N
M01213_2.00	OBP2	PBM	N
M01213_2.00	DOF4.6	PBM	N
M01213_2.00	AT1G26790	PBM	N
M01213_2.00	DOF1.2	PBM	N
M01213_2.00	DOF4.1	PBM	N
M01213_2.00	AT1G28310	PBM	N
M01214_2.00	AT1G28310	PBM	N
M01214_2.00	DOF1.2	PBM	N
M01214_2.00	AT1G26790	PBM	N
M01214_2.00	DAG1	PBM	N
M01214_2.00	CDF1	PBM	N
M01214_2.00	DOF4.4	PBM	N
M01214_2.00	DOF4.6	PBM	N
M01214_2.00	OBP2	PBM	N
M01214_2.00	DOF2.1	PBM	N
M01214_2.00	CDF4	PBM	N
M01214_2.00	DOF4.1	PBM	N
M01215_2.00	DOF1.2	PBM	N
M01215_2.00	DOF2.1	PBM	N
M01215_2.00	CDF1	PBM	N
M01215_2.00	OBP2	PBM	N
M01215_2.00	AT1G26790	PBM	N
M01215_2.00	DOF4.6	PBM	N
M01215_2.00	AT1G28310	PBM	N
M01215_2.00	DOF4.1	PBM	N
M01215_2.00	CDF4	PBM	N
M01215_2.00	DOF4.4	PBM	N
M01215_2.00	DAG1	PBM	N
M01216_2.00	DOF4.1	PBM	N
M01216_2.00	DOF4.4	PBM	N
M01216_2.00	OBP2	PBM	N
M01216_2.00	DAG1	PBM	N
M01216_2.00	DOF1.2	PBM	N
M01216_2.00	DOF4.6	PBM	N
M01216_2.00	CDF1	PBM	N
M01216_2.00	CDF4	PBM	N
M01216_2.00	DOF2.1	PBM	N
M01216_2.00	AT1G28310	PBM	N
M01216_2.00	AT1G26790	PBM	N
M01217_2.00	CDF4	PBM	N
M01217_2.00	DOF4.1	PBM	N
M01217_2.00	DOF1.2	PBM	N
M01217_2.00	OBP2	PBM	N
M01217_2.00	AT1G26790	PBM	N
M01217_2.00	DAG1	PBM	N
M01217_2.00	DOF4.6	PBM	N
M01217_2.00	DOF4.4	PBM	N
M01217_2.00	DOF2.1	PBM	N
M01217_2.00	CDF1	PBM	N
M01217_2.00	AT1G28310	PBM	N
M01218_2.00	AT1G26790	PBM	N
M01218_2.00	DOF4.1	PBM	N
M01218_2.00	DOF4.6	PBM	N
M01218_2.00	DOF4.4	PBM	N
M01218_2.00	DOF1.2	PBM	N
M01218_2.00	OBP2	PBM	N
M01218_2.00	AT1G28310	PBM	N
M01218_2.00	CDF1	PBM	N
M01218_2.00	CDF4	PBM	N
M01218_2.00	DOF2.1	PBM	N
M01218_2.00	DAG1	PBM	N
M01219_2.00	OBP2	PBM	N
M01219_2.00	DOF1.2	PBM	N
M01219_2.00	DAG1	PBM	N
M01219_2.00	DOF4.1	PBM	N
M01219_2.00	CDF1	PBM	N
M01219_2.00	DOF2.1	PBM	N
M01219_2.00	DOF4.6	PBM	N
M01219_2.00	DOF4.4	PBM	N
M01219_2.00	CDF4	PBM	N
M01219_2.00	AT1G26790	PBM	N
M01219_2.00	AT1G28310	PBM	N
M01220_2.00	DOF4.1	PBM	N
M01220_2.00	CDF4	PBM	N
M01220_2.00	DOF4.6	PBM	N
M01220_2.00	DOF4.4	PBM	N
M01220_2.00	DAG1	PBM	N
M01220_2.00	OBP2	PBM	N
M01220_2.00	AT1G28310	PBM	N
M01220_2.00	CDF1	PBM	N
M01220_2.00	DOF1.2	PBM	N
M01220_2.00	DOF2.1	PBM	N
M01220_2.00	AT1G26790	PBM	N
M01221_2.00	AT1G28310	PBM	N
M01221_2.00	DAG1	PBM	N
M01221_2.00	CDF4	PBM	N
M01221_2.00	DOF4.6	PBM	N
M01221_2.00	DOF2.1	PBM	N
M01221_2.00	OBP2	PBM	N
M01221_2.00	AT1G26790	PBM	N
M01221_2.00	DOF1.2	PBM	N
M01221_2.00	CDF1	PBM	N
M01221_2.00	DOF4.4	PBM	N
M01221_2.00	DOF4.1	PBM	N
M01222_2.00	AT1G28310	PBM	N
M01222_2.00	DOF4.1	PBM	N
M01222_2.00	DOF4.6	PBM	N
M01222_2.00	DAG1	PBM	N
M01222_2.00	DOF1.2	PBM	N
M01222_2.00	CDF4	PBM	N
M01222_2.00	DOF4.4	PBM	N
M01222_2.00	CDF1	PBM	N
M01222_2.00	OBP2	PBM	N
M01222_2.00	DOF2.1	PBM	N
M01222_2.00	AT1G26790	PBM	N
M01223_2.00	AT1G26790	PBM	N
M01223_2.00	AT1G28310	PBM	N
M01223_2.00	OBP2	PBM	N
M01223_2.00	DOF4.1	PBM	N
M01223_2.00	DOF1.2	PBM	N
M01223_2.00	DOF2.1	PBM	N
M01223_2.00	DAG1	PBM	N
M01223_2.00	DOF4.6	PBM	N
M01223_2.00	DOF4.4	PBM	N
M01223_2.00	CDF4	PBM	N
M01223_2.00	CDF1	PBM	N
M01224_2.00	DOF1.2	PBM	N
M01224_2.00	DOF4.6	PBM	N
M01224_2.00	DOF4.1	PBM	N
M01224_2.00	AT1G26790	PBM	N
M01224_2.00	DOF4.4	PBM	N
